언론사,섹션,발행시각,제목,URL
매일경제,생활/문화,2026-09-02 10:50,"“추석 장거리 운행 전 무상점검”…폭스바겐코리아, ‘풀 케어 캠페인’",https://n.news.naver.com/article/009/0005729146
한국경제,사회,2026-09-02 10:49,"송영길 ""용혜인, 비례 두 번에 장관…누가 봐도 욕심이고 불공정""",https://n.news.naver.com/article/015/0005327796
한국경제,사회,2026-09-02 10:49,"영진전문대, 2027학년도 수시모집 2309명 선발",https://n.news.naver.com/article/015/0005327797
한국경제,사회,2026-09-02 10:49,"경남대, 2027학년도 수시 2153명 선발",https://n.news.naver.com/article/015/0005327798
매일경제,생활/문화,2026-09-02 10:48,"190억 빚·부도 위기에도…임채무, 37년간 두리랜드 지켰다",https://n.news.naver.com/article/009/0005729145
한국경제,정치,2026-09-02 10:48,"이재명 정부 '2기 내각' 출범…국민 46% ""부정적""",https://n.news.naver.com/article/015/0005327795
한국경제,경제,2026-09-02 10:46,"엔타스 '경복궁·삿뽀로', 2026 올해의 브랜드 대상 3년 연속 1위",https://n.news.naver.com/article/015/0005327794
매일경제,IT/과학,2026-09-02 10:45,모바일 게임 ‘팰월드 온라인’ 사전예약 진행…韓 첫 서비스 진행,https://n.news.naver.com/article/009/0005729143
매일경제,사회,2026-09-02 10:45,빗속 새벽부터 밤길 골목까지… 시민의 마음에 닿은 경찰의 순간들,https://n.news.naver.com/article/009/0005729144
한국경제,경제,2026-09-02 10:45,"해운協 ""호르무즈 해협 피격 선박, 장금상선 소유 아냐""",https://n.news.naver.com/article/015/0005327793
매일경제,생활/문화,2026-09-02 10:43,"CJ온스타일, 크리에이터를 ‘콘텐츠 커머스’ 새 동력으로",https://n.news.naver.com/article/009/0005729140
SBS,경제,2026-09-02 10:42,"한·호주 경제계 ""전략적 동반자…핵심광물·AI·방산협력 확대""",https://n.news.naver.com/article/055/0001385276
한국경제,정치,2026-09-02 10:41,"靑 ""반도체 호황이 820조 예산 뒷받침…국민 삶 확장에 투입""",https://n.news.naver.com/article/015/0005327792
SBS,경제,2026-09-02 10:41,"""실패 부담 줄이는 정책 필요""…중기부, 청년 소상공인 간담회",https://n.news.naver.com/article/055/0001385275
한국경제,사회,2026-09-02 10:40,"산림청, 내년 예산안 3조1582억원 편성…산림재난 대응에 중점 투자",https://n.news.naver.com/article/015/0005327791
SBS,정치,2026-09-02 10:40,"민주당 친명계 박선원, '이재명 대통령 공소취소 시 낭패' 조국에 ""배은망덕""",https://n.news.naver.com/article/055/0001385273
SBS,경제,2026-09-02 10:40,"금융당국, 넥스트레이드 거래 한도 규제 1년 더 유예",https://n.news.naver.com/article/055/0001385274
한국경제,세계,2026-09-02 10:39,끝나지 않은 9·11 테러…평범한 사람의 희생 기리는 뉴욕시,https://n.news.naver.com/article/015/0005327790
매일경제,경제,2026-09-02 10:38,한국토지신탁 “분당 한솔123단지 특별정비계획서 본안 접수”,https://n.news.naver.com/article/009/0005729136
SBS,정치,2026-09-02 10:38,"한병도 ""국힘 김승원 비판, 형사사법 개혁 발목잡는 정치공세""",https://n.news.naver.com/article/055/0001385272
매일경제,사회,2026-09-02 10:37,권기창 안동시장 동생 구속…경선 앞두고 ‘책임당원 모집 혐의’,https://n.news.naver.com/article/009/0005729134
SBS,정치,2026-09-02 10:37,"친명계 박선원, '이 대통령 공소취소시 낭패' 조국에 ""배은망덕""",https://n.news.naver.com/article/055/0001385271
매일경제,IT/과학,2026-09-02 10:36,"엔씨, 9일 업데이트 ‘리니지M’ ‘GOLDEN AGE’ 상세정보 공개",https://n.news.naver.com/article/009/0005729133
매일경제,경제|세계,2026-09-02 10:35,"“70만원짜리 AI 칫솔이라니”…스케일링 싫어하던 다이슨, 6년간 연구 끝 나왔다",https://n.news.naver.com/article/009/0005729132
매일경제,경제,2026-09-02 10:34,"조선호텔앤리조트, 목동윤슬자이와 웰니스 시설 위수탁운영계약",https://n.news.naver.com/article/009/0005729131
SBS,경제,2026-09-02 10:34,"""사교육 경쟁 없었다면 자녀 28% 더 낳았다""…한은 콘퍼런스",https://n.news.naver.com/article/055/0001385270
매일경제,정치,2026-09-02 10:33,李대통령 “성장·복지 동시확대 비현실적…파이 키울때”,https://n.news.naver.com/article/009/0005729130
한국경제,IT/과학,2026-09-02 10:33,"""리센느가 알려주는 카톡 AI""…카카오, 새 캠페인 시작",https://n.news.naver.com/article/015/0005327789
매일경제,생활/문화,2026-09-02 10:32,"“7시리즈·i7 20대 투입”…BMW코리아, 프리즈 서울서 VIP 우중 의전",https://n.news.naver.com/article/009/0005729127
매일경제,정치,2026-09-02 10:32,"정점식, 조국 ‘李 2심 유죄 가능성’ 발언에 “레임덕 본격화된 것”",https://n.news.naver.com/article/009/0005729129
SBS,정치,2026-09-02 10:32,"장동혁, 김용범 '술파티 의혹' 제기…""이재명 정권 ETF 게이트""",https://n.news.naver.com/article/055/0001385268
SBS,생활/문화,2026-09-02 10:32,"""콘서트 없어질까 무섭다""…지구 살리기 시작한 K팝 팬덤 [취재파일]",https://n.news.naver.com/article/055/0001385269
매일경제,경제,2026-09-02 10:30,"글로벌하이텍전자, 반도체 열전기술 적용 ‘하펠’로 유럽 시장 공략",https://n.news.naver.com/article/009/0005729125
매일경제,생활/문화,2026-09-02 10:29,“놀이터로 변한 현대 모터스튜디오 서울”…리뉴얼 1주년 기념행사 개최,https://n.news.naver.com/article/009/0005729123
매일경제,경제,2026-09-02 10:29,"카카오게임즈, AI 기반 백엔드 자동화 솔루션 기업에 전략적 투자",https://n.news.naver.com/article/009/0005729124
SBS,경제,2026-09-02 10:29,서경배과학재단 설립 10주년…젊은 과학자 35명 지원,https://n.news.naver.com/article/055/0001385267
매일경제,IT/과학,2026-09-02 10:28,"SK브로드밴드 ‘AI 5 셋톱박스’, 세계 4대 디자인상 수상...‘그랜드슬램’",https://n.news.naver.com/article/009/0005729121
매일경제,경제,2026-09-02 10:28,저축은행 실적 개선됐다지만…전국 79개사 순익 50%는 2개사서 나와,https://n.news.naver.com/article/009/0005729122
한국경제,정치,2026-09-02 10:28,'공산주의 혁명' 반여성적 지하조직이 키운 정치인 용혜인,https://n.news.naver.com/article/015/0005327787
한국경제,사회,2026-09-02 10:28,쿠팡 지게차 작업자 열흘째 의식불명…경찰·노동부 압수수색,https://n.news.naver.com/article/015/0005327788
매일경제,경제,2026-09-02 10:27,“정말 징하네” 미국-이란 갈등 재고조에…삼전·하닉 2%대 동반 하락,https://n.news.naver.com/article/009/0005729119
매일경제,IT/과학,2026-09-02 10:27,"NHN플레이아트, 8년만 TGS 참가…신작 3종 등 7종 체험",https://n.news.naver.com/article/009/0005729120
매일경제,생활/문화|IT/과학,2026-09-02 10:26,"KT, 어린이 통학차 전용 안심 승·하차 솔루션 개발 나서",https://n.news.naver.com/article/009/0005729118
SBS,경제,2026-09-02 10:26,서울 갭투자 의심 거래 1년 새 50% '껑충'…30대가 절반,https://n.news.naver.com/article/055/0001385266
한국경제,경제|세계,2026-09-02 10:24,"글로벌 국채금리 쇼크, 반도체주 압박…9월 조정 시작되나[박신영의 개장전 요것만]",https://n.news.naver.com/article/015/0005327785
한국경제,경제,2026-09-02 10:24,"에데나 이욱 대표, 'KBW 2026' 코인텔레그래프 기관 세션 연사 참여",https://n.news.naver.com/article/015/0005327786
SBS,경제,2026-09-02 10:24,"홈플러스 ""공익채권자 동의율 64%…최종동의율 더 높을 것""",https://n.news.naver.com/article/055/0001385265
매일경제,경제|생활/문화,2026-09-02 10:22,대구에 이케아 온다...도심형 최대 규모로 17일 오픈,https://n.news.naver.com/article/009/0005729116
매일경제,생활/문화,2026-09-02 10:22,"정일우, 네팔 대홍수 피해에 기부 “작은 힘 보탬 되길”",https://n.news.naver.com/article/009/0005729117
매일경제,세계,2026-09-02 10:20,버티던 애플도 트럼프 전화 받더니 ‘아메리카호’,https://n.news.naver.com/article/009/0005729114
매일경제,경제,2026-09-02 10:20,‘지역 밀착’ 역할 확대하는 새마을금고…금융 넘어 지역문제 해결도,https://n.news.naver.com/article/009/0005729115
한국경제,정치,2026-09-02 10:20,"與 오기형 ""비거주 1주택, 임대사업자는 더 봐야""…세제개편안 수정 시사",https://n.news.naver.com/article/015/0005327784
SBS,경제,2026-09-02 10:20,"국내은행 부실채권 18.9조, 8년 만에 최대…기업여신 1조↑",https://n.news.naver.com/article/055/0001385264
매일경제,경제,2026-09-02 10:19,"비트코인, ETF 자금유입 1년만에 최대…8만달러 고지전",https://n.news.naver.com/article/009/0005729112
매일경제,사회|세계,2026-09-02 10:19,한국 긴급구호대 44명·구호견 5마리 태운 군수송기…네팔 도착했다,https://n.news.naver.com/article/009/0005729113
SBS,정치,2026-09-02 10:19,"이 대통령 ""전 정권이 만든 보릿고개…일단 성장 회복 주력""",https://n.news.naver.com/article/055/0001385263
한국경제,경제,2026-09-02 10:18,"'몸값 1조원' 뤼튼, IPO 주관사 선정 착수…""내년 이후 상장 목표""",https://n.news.naver.com/article/015/0005327783
한국경제,경제,2026-09-02 10:17,조정장서 빛났다...SOL 화장품TOP3플러스 한달 수익률 1위,https://n.news.naver.com/article/015/0005327782
한국경제,경제,2026-09-02 10:16,"SWM, 서울 법인택시조합 차고지 활용해 로보택시 운영 기반 마련",https://n.news.naver.com/article/015/0005327780
한국경제,생활/문화,2026-09-02 10:16,[포토] 장인의 손길과 현대미술의 만남…'이음의 선' 전시,https://n.news.naver.com/article/015/0005327781
매일경제,생활/문화,2026-09-02 10:15,"“핵심 파워트레인 보증 7년·14만km로”…볼보, 9월 보증 연장 혜택",https://n.news.naver.com/article/009/0005729110
매일경제,경제,2026-09-02 10:15,"“국내 공공기관 최초”…남부발전, 전력구매계약 중개플랫폼 활용 업무협약 체결",https://n.news.naver.com/article/009/0005729111
한국경제,경제,2026-09-02 10:15,"엘앤에프, '2026 월드클래스 성과 우수기업' 선정",https://n.news.naver.com/article/015/0005327779
SBS,사회,2026-09-02 10:15,"권익위 ""지역아동센터 이전 이유 보조금 제한은 불합리""",https://n.news.naver.com/article/055/0001385262
매일경제,경제,2026-09-02 10:14,"베이글랩스, 근감소증 DTx ‘DEX-2’ 식약처 임상시험계획 신청",https://n.news.naver.com/article/009/0005729107
매일경제,정치,2026-09-02 10:14,용혜인 ‘겸직 논란’에 민주당도 갈라졌다…‘엄호’ vs ‘사퇴’ 팽팽,https://n.news.naver.com/article/009/0005729109
매일경제,IT/과학,2026-09-02 10:13,"‘제우스:오만의 신’, 다채로운 이벤트 ‘눈길’…이용자 관심 ‘up’",https://n.news.naver.com/article/009/0005729106
SBS,사회,2026-09-02 10:13,"[자막뉴스] '신세계 폭파' 장난쳤다 금융치료 ""경찰 밥값까지 싹 다!"" '1,200만 원' 청구서 날아왔다",https://n.news.naver.com/article/055/0001385261
SBS,사회,2026-09-02 10:11,"용혜인, 의원직 사퇴 여부 질문에 ""청문회 준비하겠다""",https://n.news.naver.com/article/055/0001385260
매일경제,세계,2026-09-02 10:10,"韓 장금상선 소유 유조선, 호르무즈서 피격…재용선 준 선박, 한국인 없어",https://n.news.naver.com/article/009/0005729104
매일경제,정치,2026-09-02 10:09,"정점식, 조국 ‘공소취소 낭패’ 발언에 “李대통령 레임덕 본격화”",https://n.news.naver.com/article/009/0005729102
매일경제,생활/문화,2026-09-02 10:09,"한국앤컴퍼니그룹 ‘차량나눔’, 저소득 가정에 ‘기아 EV5’ 지원",https://n.news.naver.com/article/009/0005729103
매일경제,경제,2026-09-02 10:08,"“전세 리스크 줄었나”…서울 임차권등기 7월 303건, 1년 새 32.4%↓",https://n.news.naver.com/article/009/0005729101
한국경제,사회,2026-09-02 10:08,"[단독] 경찰, 출자금 9000억대 주유소 협동조합 '폰지 의혹' 수사",https://n.news.naver.com/article/015/0005327778
매일경제,정치,2026-09-02 10:07,비례대표 의원직 사퇴 질문에…용혜인 “청문회 잘 준비하겠다”,https://n.news.naver.com/article/009/0005729099
매일경제,사회,2026-09-02 10:07,"“마트서 운전연습하다 12m 추락사”…옥상주차장, 알고보니 불법",https://n.news.naver.com/article/009/0005729100
한국경제,정치,2026-09-02 10:07,"이 대통령, 복지 확대 요구에 ""성장에 집중해 파이 키울 때""",https://n.news.naver.com/article/015/0005327775
한국경제,생활/문화,2026-09-02 10:07,"폭스바겐코리아, '가을맞이 풀 케어' 캠페인…9월 한 달간",https://n.news.naver.com/article/015/0005327776
한국경제,생활/문화,2026-09-02 10:07,"[포토] ""우리 인생이 작품""…신흥시장 상인들, 코카콜라와 뭉쳤다",https://n.news.naver.com/article/015/0005327777
SBS,정치,2026-09-02 10:05,"[바로이뉴스] 용혜인, 겸직 논란에 '머뭇' ""제 생각을 잘 정리하고…""",https://n.news.naver.com/article/055/0001385259
매일경제,사회,2026-09-02 10:04,"“배우 하길 잘했구나”…‘사생활 논란’ 김수현, 환한 미소로 복귀 심경",https://n.news.naver.com/article/009/0005729098
매일경제,경제,2026-09-02 10:03,"델타항공, 미 피플지 선정 ‘배려하는 기업’ 1위 등극",https://n.news.naver.com/article/009/0005729097
한국경제,생활/문화,2026-09-02 10:03,"테이블이 된 청바지, 조명이 된 수도관…2026 디자인 마이애미 서울 개막",https://n.news.naver.com/article/015/0005327774
매일경제,경제,2026-09-02 10:02,"LG전자, 메리어트와 손잡고 차세대 스마트 호텔 구축 나서",https://n.news.naver.com/article/009/0005729096
한국경제,경제,2026-09-02 10:02,"더블저축은행, '라인저축은행'으로 사명 변경…여·수신 규모 1조원 달성",https://n.news.naver.com/article/015/0005327772
한국경제,사회,2026-09-02 10:02,"용혜인, 의원직 사퇴 질문에 ""청문회서 말씀드리겠다""",https://n.news.naver.com/article/015/0005327773
한국경제,경제,2026-09-02 10:01,"""고물가에 여기 가요""…'2만원짜리 뷔페' 잘 나가더니 '반전' [권용훈의 트렌드워치]",https://n.news.naver.com/article/015/0005327769
한국경제,경제,2026-09-02 10:01,"갈더마코리아, 레스틸렌 앰버서더로 배우 차주영 발탁",https://n.news.naver.com/article/015/0005327770
한국경제,경제,2026-09-02 10:01,"“88년 묵은 위스키, 단 17병뿐”…발베니가 서울 택한 까닭",https://n.news.naver.com/article/015/0005327771
한국경제,경제,2026-09-02 10:00,"LS증권, 멀티 LLM 기반 '사내 업무형 AI 플랫폼' 구축 착수",https://n.news.naver.com/article/015/0005327768
SBS,사회,2026-09-02 10:00,"아동 실종됐는데 ""사망함""…수색도 없이 기록 다 지웠다",https://n.news.naver.com/article/055/0001385258
매일경제,생활/문화,2026-09-02 09:59,“왜 장원영 파트만 다르지?”…‘나홀로 립싱크’ 의혹에 입 연 현장 관계자,https://n.news.naver.com/article/009/0005729094
한국경제,경제,2026-09-02 09:59,"퀄컴, 신규 고성능 프로세서 2종 공개…'지능형 연결기기' 대중화 속도",https://n.news.naver.com/article/015/0005327767
한국경제,생활/문화,2026-09-02 09:58,"한국앤컴퍼니그룹, 19년째 '차량나눔'…저소득 가정 지원",https://n.news.naver.com/article/015/0005327765
한국경제,경제,2026-09-02 09:58,"정은보 거래소 이사장, 美 캘리포니아 공무원연금 CIO 면담",https://n.news.naver.com/article/015/0005327766
한국경제,경제,2026-09-02 09:57,토스뱅크 청소년 전용 '이자받는 저금통' 50만좌 돌파,https://n.news.naver.com/article/015/0005327764
SBS,사회,2026-09-02 09:57,'피신처 찾아가 아내 살해' 공무원 남편 영장 신청…'살인 및 아동학대 혐의',https://n.news.naver.com/article/055/0001385257
매일경제,IT/과학,2026-09-02 09:56,"AI로 가상소비자 만드는 인텔리시아, 34억 프리 시리즈 A 투자 유치",https://n.news.naver.com/article/009/0005729092
한국경제,경제,2026-09-02 09:56,"코스콤·현대차증권, 토큰증권 공동플랫폼 사업 업무협약 체결",https://n.news.naver.com/article/015/0005327763
한국경제,정치,2026-09-02 09:55,"조국, 공소취소 경고하자…정점식 ""李 대통령 레임덕 본격화""",https://n.news.naver.com/article/015/0005327762
SBS,사회,2026-09-02 09:54,경찰 허위 종결이 던진 질문…연락 끊긴 1인가구 누가 확인하나,https://n.news.naver.com/article/055/0001385256
한국경제,경제,2026-09-02 09:53,"크리에이터를 새 동력으로…CJ온스타일, 매칭 플랫폼 '온트너' 론칭",https://n.news.naver.com/article/015/0005327761
SBS,세계,2026-09-02 09:53,"한국 해외긴급구호대 44명 탄 군수송기, 카트만두 도착",https://n.news.naver.com/article/055/0001385255
매일경제,사회,2026-09-02 09:52,"“신세계百 폭파” 장난글 20대, ‘금융치료’ 제대로…1256만원 배상 판결",https://n.news.naver.com/article/009/0005729089
매일경제,IT/과학,2026-09-02 09:51,"퓨처랩, 청소년 게임 진로 탐색 기회 제공…‘아하오호’ 활용 ‘굿’",https://n.news.naver.com/article/009/0005729088
SBS,정치,2026-09-02 09:51,"정점식, 조국 '공소취소 낭패' 주장에 ""이 대통령 레임덕 본격화""",https://n.news.naver.com/article/055/0001385253
SBS,세계,2026-09-02 09:51,주요국 국채 매도세…10년물 미국채 금리 4.8%,https://n.news.naver.com/article/055/0001385254
매일경제,IT/과학,2026-09-02 09:50,"스마일게이트 퓨처랩, 경기콘진원과 청소년 게임 진로 프로그램 운영",https://n.news.naver.com/article/009/0005729086
매일경제,정치,2026-09-02 09:50,이 대통령 “前정권이 만든 성장 보릿고개…지금은 성장회복에 더 주력”,https://n.news.naver.com/article/009/0005729087
한국경제,사회,2026-09-02 09:50,"화우, 광화문 SFC에 강북사무소 개소…맞춤 법률서비스 제공 [로앤비즈 브리핑]",https://n.news.naver.com/article/015/0005327759
한국경제,IT/과학,2026-09-02 09:50,"메디포스트, 민호성 前 삼성바이오로직스 부사장 영입…각자대표 체제 전환",https://n.news.naver.com/article/015/0005327760
SBS,사회,2026-09-02 09:50,"국힘 경남도의원, 의회 단톡방서 '이 대통령 비하 원색 표현' 논란",https://n.news.naver.com/article/055/0001385252
SBS,경제,2026-09-02 09:49,"한은 ""9월 물가, 근원 품목 중심으로 기조적 상승세 지속""",https://n.news.naver.com/article/055/0001385251
한국경제,정치,2026-09-02 09:48,지지율 30%대에 김용범도 퇴진…예상 못한 듯 사흘 전까지 정책구상,https://n.news.naver.com/article/015/0005327758
SBS,사회,2026-09-02 09:48,'지게차 끼임 사고' 경기 광주 쿠팡 물류센터 경찰·노동부 합동 압수수색,https://n.news.naver.com/article/055/0001385250
매일경제,생활/문화,2026-09-02 09:47,"“중국 VIP는 명품 대기줄 없이 입장”…현대百, 상하이 ‘영리치’ 모신다",https://n.news.naver.com/article/009/0005729083
SBS,경제,2026-09-02 09:47,"항공업계, 작년 안전투자 13조 3천억 원…신규 항공기 43대 도입",https://n.news.naver.com/article/055/0001385248
SBS,경제,2026-09-02 09:47,"홈플러스, 오늘 관계인집회서 회생안 표결…회생 여부 가른다",https://n.news.naver.com/article/055/0001385249
매일경제,사회,2026-09-02 09:46,김종철 신임 경찰청장 대행 “광주·제주사건으로 불신 높아…고민스러워”,https://n.news.naver.com/article/009/0005729082
한국경제,사회,2026-09-02 09:46,"[속보] 韓 긴급구호대 44명 탑승 군수송기, 네팔 카트만두 도착",https://n.news.naver.com/article/015/0005327756
매일경제,정치,2026-09-02 09:45,"주진우 “용혜인, 안산 주택 11개월 만에 중국인에 되팔아 2000만원 차익”",https://n.news.naver.com/article/009/0005729081
한국경제,생활/문화,2026-09-02 09:45,"KGM, 구역형 자율주행 로보택시 서비스 확대…토레스 EVX 투입",https://n.news.naver.com/article/015/0005327754
한국경제,정치,2026-09-02 09:45,"[속보] 용혜인 ""많은 걱정과 우려 있다는 거 알아…듣고 또 듣겠다""",https://n.news.naver.com/article/015/0005327755
SBS,경제,2026-09-02 09:45,8월 농산물 물가 6.7% 하락…축산물은 1.5% 상승,https://n.news.naver.com/article/055/0001385247
한국경제,사회,2026-09-02 09:43,성남시 건축규제 확 푼다…이행강제금 낮추고 '일조권 규제' 완화,https://n.news.naver.com/article/015/0005327753
매일경제,정치,2026-09-02 09:42,[속보] 용혜인 “많은 걱정과 우려 있다는 거 알아…듣고 또 듣겠다”,https://n.news.naver.com/article/009/0005729080
매일경제,생활/문화,2026-09-02 09:41,"스타벅스, 추석 맞이 단체∙기업 구매 혜택...스벅 카드사면 최대 5% 증정",https://n.news.naver.com/article/009/0005729079
SBS,경제,2026-09-02 09:41,성장성 있는 소상공인 은행서 대출 더 받는다…은행권 시범운영,https://n.news.naver.com/article/055/0001385245
SBS,정치,2026-09-02 09:41,"[바로이뉴스] 용혜인, 각종 정책 과제 읊더니…""많은 걱정 우려 알고 있다""",https://n.news.naver.com/article/055/0001385246
SBS,정치,2026-09-02 09:40,"용혜인 의원직 사퇴 여부 묻자…""청문회 잘 준비하겠다""",https://n.news.naver.com/article/055/0001385244
매일경제,생활/문화,2026-09-02 09:38,"“토레스 EVX 로보택시 투입”…KGM, 강남 자율주행 서비스 확대",https://n.news.naver.com/article/009/0005729077
SBS,경제,2026-09-02 09:38,"AI가 민원 답변 초안 작성…금감원, 민원·분쟁 AI 시범운영",https://n.news.naver.com/article/055/0001385243
SBS,경제,2026-09-02 09:37,8월 물가 3.1%↑…작년 'SKT 해킹 요금 감면' 없었다면 2.5%,https://n.news.naver.com/article/055/0001385242
SBS,경제,2026-09-02 09:36,금리 인상에 보금자리론 매력↓…7월 판매 13개월 만에 최소,https://n.news.naver.com/article/055/0001385241
한국경제,사회,2026-09-02 09:33,바이오 신약 성패 좌우할 '이것'은 무엇일까? [지식재산의 광장],https://n.news.naver.com/article/015/0005327750
SBS,경제,2026-09-02 09:33,"공정거래법 위반 의혹에…공정위, 철수 8일 만에 쿠팡 현장조사",https://n.news.naver.com/article/055/0001385239
SBS,세계,2026-09-02 09:33,"트럼프 옛 안보보좌관 볼턴 ""트럼프, 평양서 김정은 만나려 할 것""",https://n.news.naver.com/article/055/0001385240
매일경제,생활/문화,2026-09-02 09:32,"전국 2만 청년 모여라…충남 공주, 9월 ‘들썩들썩’ [페스티벌 플러스]",https://n.news.naver.com/article/009/0005729074
한국경제,생활/문화,2026-09-02 09:31,11월 성남서 만나는 푸치니 ‘라 보엠’…‘2026 오페라 정원’ 피날레,https://n.news.naver.com/article/015/0005327748
한국경제,생활/문화,2026-09-02 09:31,"소프라노 손지수, K아트팝 13곡 담은 앨범 발매",https://n.news.naver.com/article/015/0005327749
SBS,세계,2026-09-02 09:31,"'미 기업' 앞세우는 쿠팡, 미 집단소송선 '한국 플랫폼' 주장",https://n.news.naver.com/article/055/0001385238
한국경제,사회,2026-09-02 09:30,분당 특별정비구역 경쟁 후끈…신청 물량 6만6037가구,https://n.news.naver.com/article/015/0005327747
SBS,사회,2026-09-02 09:28,"윤갑근 전 고검장, '김학의 사건 연루 의혹' 보도한 JTBC에 패소",https://n.news.naver.com/article/055/0001385237
SBS,세계,2026-09-02 09:27,"이란 ""미에 보복 공격…미군 여러 명 사망""",https://n.news.naver.com/article/055/0001385236
한국경제,IT/과학,2026-09-02 09:26,"SK바이오팜, 신약 개발 AI로 속도 높인다…엔비디아 'B200' 128장 도입",https://n.news.naver.com/article/015/0005327742
한국경제,생활/문화,2026-09-02 09:22,'찜통 버스'서 고생하는 경찰관들…현대차의 특별한 선물,https://n.news.naver.com/article/015/0005327737
SBS,사회,2026-09-02 09:22,단톡방서 직원에 '돌대가리'…회사 대표·이사 벌금 각 100만 원,https://n.news.naver.com/article/055/0001385235
매일경제,세계,2026-09-02 09:21,"“트럼프, 김정은 만나러 평양 갈 것”…볼턴 전 안보보좌관의 전망",https://n.news.naver.com/article/009/0005729069
매일경제,생활/문화,2026-09-02 09:21,"백화점이 대형 캔버스로…롯데백화점, 더콘란샵 공간 프로젝트",https://n.news.naver.com/article/009/0005729070
한국경제,세계,2026-09-02 09:21,호르무즈서 장금상선 관련 유조선 피격…한국인 선원은 없어,https://n.news.naver.com/article/015/0005327736
매일경제,생활/문화,2026-09-02 09:20,"“실내온도 최대 7도 낮춘다”…현대차그룹, 경찰버스에 ‘쿨링 필름’ 부착",https://n.news.naver.com/article/009/0005729068
SBS,경제,2026-09-02 09:18,[친절한 경제] '국평 20억' 서울 외곽까지…거래도 쏠렸다,https://n.news.naver.com/article/055/0001385233
매일경제,정치,2026-09-02 09:17,"조국 “종부세 유턴, 상위 1% 이익 지킨 것…총선 두려움에 과세 원칙 포기”",https://n.news.naver.com/article/009/0005729064
