언론사,섹션,발행시각,제목,URL
한국경제,사회,2026-08-27 15:07,"이춘우 경북도의원, 경북을 대한민국 대표 말산업 거점으로 육성",https://n.news.naver.com/article/015/0005325499
한국경제,사회,2026-08-27 15:06,"[속보] '계엄 국회봉쇄 가담' 김현태 前 707단장, 1심 징역 12년",https://n.news.naver.com/article/015/0005325498
매일경제,경제,2026-08-27 15:05,“삼전·하이닉스에 조선·방산까지”…보름 만에 3000억 몰린 ETF,https://n.news.naver.com/article/009/0005726639
매일경제,생활/문화,2026-08-27 15:04,말레이시아 방문의 해 내년까지 연장…韓 여행객에 공들이는 이유,https://n.news.naver.com/article/009/0005726634
매일경제,정치|사회,2026-08-27 15:04,“이재명 암살단 모집”…SNS에 협박글 올린 30대 집행유예,https://n.news.naver.com/article/009/0005726635
매일경제,생활/문화,2026-08-27 15:04,“일단 시작하면 11번은 기본”…TJ미디어 ‘방대방 노래대결’ 높은 몰입감으로 인기,https://n.news.naver.com/article/009/0005726636
매일경제,경제,2026-08-27 15:04,“상승·하락 다 꿰뚫어본다”…키움증권이 내놓은 ‘투자 묘수꾼’,https://n.news.naver.com/article/009/0005726637
매일경제,경제|사회,2026-08-27 15:04,“복구 끝나기도 전에 또 비”…거제·통영 호우 피해지역 ‘긴장’,https://n.news.naver.com/article/009/0005726638
매일경제,경제,2026-08-27 15:03,"“내 퇴직연금으로 국채 산다”…예탁원, 투자 시스템 문 열었다",https://n.news.naver.com/article/009/0005726633
매일경제,경제|생활/문화,2026-08-27 15:02,과징금 맞더니 이번엔 조사 거부…쿠팡-공정위 ‘7일 전 통지’ 공방,https://n.news.naver.com/article/009/0005726631
매일경제,경제|IT/과학,2026-08-27 15:02,세계서 가장 많이 팔린 스마트폰은 아이폰17…4위는 갤S26 울트라,https://n.news.naver.com/article/009/0005726632
한국경제,경제,2026-08-27 15:02,"""알짜 자리 비웠다""…'서울 첫 스타필드마켓'의 승부수 [현장+]",https://n.news.naver.com/article/015/0005325497
SBS,세계,2026-08-27 15:02,네팔 대홍수 실종자 826명으로 급증…사망자 165명 시신 수습,https://n.news.naver.com/article/055/0001383904
한국경제,경제,2026-08-27 15:01,"엔켐, 2500억 CB 조기상환 위험 벗어나...2029년까지 만기 연장 합의",https://n.news.naver.com/article/015/0005325495
한국경제,경제,2026-08-27 15:01,"정부, CPTPP 공론화 착수…김정관 ""결론 아직, 여론 먼저 수렴""",https://n.news.naver.com/article/015/0005325496
한국경제,생활/문화,2026-08-27 15:00,1%를 위한 궁극의 사교장…슈퍼리치는 8월마다 몬터레이로 향한다 [조두현의 테이스티드라이브],https://n.news.naver.com/article/015/0005325493
한국경제,경제,2026-08-27 15:00,"한국로봇산업진흥원, 자동차부품업계 로봇산업 진출 지원",https://n.news.naver.com/article/015/0005325494
SBS,사회,2026-08-27 15:00,배추를 발암물질에 퐁당? 국내 유통 '중국 배추' 모두 검사해보니…,https://n.news.naver.com/article/055/0001383903
매일경제,경제,2026-08-27 14:59,"주담대, 슬슬 다시 푼다지만…금리 오름세에 이자 부담은 어쩌나",https://n.news.naver.com/article/009/0005726626
매일경제,경제,2026-08-27 14:59,"현대건설, ‘힐스테이트 송파더그리드’ 9월 분양",https://n.news.naver.com/article/009/0005726628
매일경제,정치|사회,2026-08-27 14:59,[속보] ‘계엄 국회봉쇄 가담’ 김현태 前 707단장 1심 징역 12년,https://n.news.naver.com/article/009/0005726629
SBS,경제,2026-08-27 14:59,"[D리포트] 200만 원짜리 로봇청소기…기술 패권 전쟁, 안방까지 왔다",https://n.news.naver.com/article/055/0001383902
SBS,사회,2026-08-27 14:58,"[속보] '국회 봉쇄' 김현태 전 707단장 징역 12년 법정 구속…""용납 불가한 범행""",https://n.news.naver.com/article/055/0001383901
매일경제,세계,2026-08-27 14:56,"이스라엘 정착촌 계획에 경고장 내민 英, 갑자기 미국 눈치 보는 이유",https://n.news.naver.com/article/009/0005726625
매일경제,경제,2026-08-27 14:55,올 상반기 창업기업 56만 5640개…역대 상반기 최저,https://n.news.naver.com/article/009/0005726624
매일경제,사회,2026-08-27 14:54,실종아동·입양인 개인정보 117만건 ‘싹’ 털렸다…유출 신고도 늦어,https://n.news.naver.com/article/009/0005726623
한국경제,경제,2026-08-27 14:54,"오픈AI 손잡은 '뉴욕주민'...터미널X, 日 시작으로 아시아 공략",https://n.news.naver.com/article/015/0005325492
한국경제,경제,2026-08-27 14:53,"엔비디아 18조 베팅, 허깅페이스 잡고 AI 영향력 키운다",https://n.news.naver.com/article/015/0005325490
한국경제,사회,2026-08-27 14:53,"""444억 퇴직금 못 준다""…홍원식 前 남양유업 회장 '패소' [종합]",https://n.news.naver.com/article/015/0005325491
매일경제,생활/문화,2026-08-27 14:52,판소리·씨름·발레까지…‘2026 서울아트마켓’ 10월 13일 개막,https://n.news.naver.com/article/009/0005726622
한국경제,경제,2026-08-27 14:52,'성과급 60% 주식' 부결됐지만…SK하닉 표심 뜯어보니 '반전',https://n.news.naver.com/article/015/0005325489
한국경제,사회,2026-08-27 14:51,"[속보] '中 유학생 살해' 중국인 대학강사, 구속영장 발부",https://n.news.naver.com/article/015/0005325488
매일경제,IT/과학,2026-08-27 14:50,"부산, ‘2026 VCT 퍼시픽’ 열기로 ‘후끈’ 달아오른다",https://n.news.naver.com/article/009/0005726620
매일경제,경제,2026-08-27 14:49,"“발전사 최초”…중부발전, 배출수 활용 지역난방 열원 공급",https://n.news.naver.com/article/009/0005726619
매일경제,경제|생활/문화,2026-08-27 14:47,"“다이너마이트처럼 대박 터졌다”…BTS 뷔·하이트진로 캠페인, 5억뷰 돌파",https://n.news.naver.com/article/009/0005726617
매일경제,사회,2026-08-27 14:47,[속보] 中유학생 살해한 중국인 대학강사 구속영장 발부,https://n.news.naver.com/article/009/0005726618
한국경제,사회,2026-08-27 14:45,"[속보] '재직중 병역기피자 해직의무' 병역법, 헌재 ""헌법불합치""",https://n.news.naver.com/article/015/0005325487
매일경제,사회,2026-08-27 14:44,[속보] 헌재 “‘재직중 병역기피자 해직의무’ 병역법 조항 헌법불합치”,https://n.news.naver.com/article/009/0005726615
한국경제,정치,2026-08-27 14:44,"與 이언주 ""로스쿨 안 나와도 年 400명 변호사시험 보게 해야""",https://n.news.naver.com/article/015/0005325485
한국경제,사회,2026-08-27 14:44,"[속보] '강북 모텔 연쇄살인' 김소영, 1심 무기징역 선고",https://n.news.naver.com/article/015/0005325486
매일경제,사회,2026-08-27 14:43,[속보] ‘강북 모텔 연쇄살인’ 김소영에 1심 무기징역 선고,https://n.news.naver.com/article/009/0005726614
한국경제,세계,2026-08-27 14:43,흙더미 속 파묻힌 생존자들…네팔 출신 수잔이 공개한 구조 현장,https://n.news.naver.com/article/015/0005325484
SBS,사회,2026-08-27 14:43,"[자막뉴스] ""고 오요안나는 인정 못 받았는데""…""다른 판단"" '복직 가능성' 열렸다",https://n.news.naver.com/article/055/0001383900
매일경제,경제,2026-08-27 14:41,"한국성장금융, ‘핀테크 스타트업 1대1 투자 밋업’ 참가社 모집",https://n.news.naver.com/article/009/0005726612
SBS,사회,2026-08-27 14:41,"'강북 모텔 연쇄살인' 김소영 1심 무기징역…""살인의 고의 인정""",https://n.news.naver.com/article/055/0001383899
매일경제,경제,2026-08-27 14:36,"“호텔 직영의 새 기준”…코르디아, 10월 갤러리 개관",https://n.news.naver.com/article/009/0005726607
매일경제,사회,2026-08-27 14:36,[속보] 헌재 “‘국내 출생 외국인’ 출생등록 규정 안둔 입법부작위는 위헌”,https://n.news.naver.com/article/009/0005726608
매일경제,IT/과학,2026-08-27 14:36,블록체인 기술 결합 ‘악마단 돌겨억!’ ‘위믹스 플레이’ 사전예약,https://n.news.naver.com/article/009/0005726609
매일경제,사회,2026-08-27 14:36,"한국교육시설안전원, 거제 수해 학교 찾아 신속 복구 지원",https://n.news.naver.com/article/009/0005726610
매일경제,정치,2026-08-27 14:34,"유용원, 핵잠특별법 발의…“국방부 아닌 대통령 직속기구 설치”",https://n.news.naver.com/article/009/0005726606
한국경제,사회,2026-08-27 14:34,"[속보] 헌재 ""'국내 출생 외국인' 출생등록 無규정 입법부작위 위헌""",https://n.news.naver.com/article/015/0005325483
매일경제,사회,2026-08-27 14:33,네팔 대홍수에 경기도민 3명 연락두절…추미애 “무사 생환 기원”,https://n.news.naver.com/article/009/0005726605
매일경제,경제,2026-08-27 14:32,액침냉각 ESS 출시한 지투파워…AI 데이터전력시장 정조준,https://n.news.naver.com/article/009/0005726604
한국경제,경제,2026-08-27 14:31,고철 취급했는데 보물이었다…희토류 쏟아진 '도심 광산',https://n.news.naver.com/article/015/0005325482
매일경제,사회|세계,2026-08-27 14:30,"“떠내려가다 나무에 걸려 살아”…네팔 대홍수 생존자, 11년전 대지진 때도 살아남아",https://n.news.naver.com/article/009/0005726602
SBS,정치,2026-08-27 14:28,"한 총리 ""경찰 조직문화 쇄신해야…개혁기구, 내부에 있긴 어려워""",https://n.news.naver.com/article/055/0001383898
한국경제,경제,2026-08-27 14:26,"뱅가드, AI 핀테크 기업 알트루이스트 40억달러에 인수",https://n.news.naver.com/article/015/0005325481
매일경제,사회,2026-08-27 14:25,"검찰, 300억원대 사기 혐의 차가원 대표 구속 기소",https://n.news.naver.com/article/009/0005726600
한국경제,세계,2026-08-27 14:25,미국은 지금 '주사 공화국'…비만약이 바꾼 일상,https://n.news.naver.com/article/015/0005325480
SBS,세계,2026-08-27 14:25,미 청소년 SNS 심야 셧다운에 하루 2시간 제한…꼬리 내린 메타,https://n.news.naver.com/article/055/0001383897
한국경제,정치,2026-08-27 14:23,"韓총리 ""경찰 개혁기구, 내부 있긴 어려워…조직문화 쇄신필요""",https://n.news.naver.com/article/015/0005325479
SBS,세계,2026-08-27 14:21,"일 은행 부총재 ""계속 정책금리 금리 인상해 금융완화 수준 조정""",https://n.news.naver.com/article/055/0001383896
한국경제,경제,2026-08-27 14:20,"행동주의 FCP, 삼성그룹에 에스원 4.4조 가치에 인수 제안",https://n.news.naver.com/article/015/0005325478
SBS,세계,2026-08-27 14:19,"참혹했던 네팔 홍수 상황…""급류에 떠내려가다 나무에 걸려 살아""",https://n.news.naver.com/article/055/0001383895
매일경제,세계,2026-08-27 14:17,[속보] “네팔 대홍수 실종자 826명으로 급증…사망자 165명” <로이터>,https://n.news.naver.com/article/009/0005726593
한국경제,경제,2026-08-27 14:17,금리 인상 효과 반감시킬까…'800조+α' 돈 풀려는 정부,https://n.news.naver.com/article/015/0005325476
한국경제,사회,2026-08-27 14:17,"""알바비, 병원비로 다 써""…'전두환 손자' 전우원 근황 공개",https://n.news.naver.com/article/015/0005325477
한국경제,세계,2026-08-27 14:14,"[속보] ""네팔 대홍수 실종자 826명으로 급증…사망자 165명""",https://n.news.naver.com/article/015/0005325475
SBS,세계,2026-08-27 14:14,하루 새 실종자 350명 가까이 늘었다…사망자 165명 시신 수습,https://n.news.naver.com/article/055/0001383894
SBS,사회,2026-08-27 14:13,[뉴스브리핑] 오늘의 주요뉴스…'네팔 대홍수' 한국인 9명 여전히 연락 두절,https://n.news.naver.com/article/055/0001383893
매일경제,사회|생활/문화,2026-08-27 14:12,경남 핵심도로 9곳 한꺼번에 예타 통과…1조5000억 ‘길’ 열린다,https://n.news.naver.com/article/009/0005726592
한국경제,경제,2026-08-27 14:12,한 번에 1억5000만원 뛰었다…신고가 속출한 동네,https://n.news.naver.com/article/015/0005325473
한국경제,세계,2026-08-27 14:12,네팔 외국인 실종자 '700명' 육박…사망자 165명으로 늘어,https://n.news.naver.com/article/015/0005325474
한국경제,생활/문화,2026-08-27 14:11,"""집 한 채 값""…MC몽, 콘서트서 착용한 '초고가 시계' 뭐길래",https://n.news.naver.com/article/015/0005325472
매일경제,IT/과학,2026-08-27 14:10,"부광약품, 안산공장에 ‘스마트 물류창고’ 짓는다…240억 투입",https://n.news.naver.com/article/009/0005726590
매일경제,IT/과학,2026-08-27 14:08,"엔비디아, 허깅페이스 ‘80년 매출액’ 18조에 산다…뭐가 대단하길래",https://n.news.naver.com/article/009/0005726588
SBS,세계,2026-08-27 14:08,거대한 빙하 단숨에 붕괴…도망치는 사람들 덮친 '진흙 폭풍' [스프],https://n.news.naver.com/article/055/0001383892
한국경제,사회,2026-08-27 14:07,오토바이·차량에 막힌 점자블록…시각장애인 ‘보행 안전’ 곳곳 구멍,https://n.news.naver.com/article/015/0005325471
SBS,정치,2026-08-27 14:07,"이 대통령, 전국 기초단체장들과 오찬…""지방 소멸 문제 심각""",https://n.news.naver.com/article/055/0001383891
매일경제,생활/문화,2026-08-27 14:06,[단독] ‘2년 공백’ 한국공항공사 사장에 김원준 前경기남부경찰청장,https://n.news.naver.com/article/009/0005726583
매일경제,정치,2026-08-27 14:06,"유용원, ‘핵추진잠수함 특별법’ 발의…대통령 직속 전략위 설치",https://n.news.naver.com/article/009/0005726585
매일경제,사회,2026-08-27 14:06,"“멀쩡한 치아도 다 뽑았다”…‘2명 숨진’ 강남 치과 퇴사 직원, 양심 고백",https://n.news.naver.com/article/009/0005726586
한국경제,경제,2026-08-27 14:06,다시 쪼개지는 SSG닷컴…신세계 남매 계열분리 '마무리 수순' [종합],https://n.news.naver.com/article/015/0005325470
매일경제,사회,2026-08-27 14:05,“하나둘씩 드러나는 경찰관 거짓말”…통화했다는 시간엔 이미 사망 추정,https://n.news.naver.com/article/009/0005726578
매일경제,생활/문화|IT/과학,2026-08-27 14:05,"‘생존율 2배’ 췌장암 혁신신약, FDA 심사 6개월 앞당겨 초고속 승인",https://n.news.naver.com/article/009/0005726579
매일경제,사회,2026-08-27 14:05,대전의료원 기본설계 마무리… 민선 9기 내 개원 목표,https://n.news.naver.com/article/009/0005726581
매일경제,IT/과학,2026-08-27 14:04,누리호 5차 발사 10월 7일…역대 최다 위성 15기 탑재,https://n.news.naver.com/article/009/0005726577
한국경제,경제,2026-08-27 14:04,"성공한사람들, 9월 '캐나다 자녀교육 및 비즈니스 영주권' 전국 릴레이 세미나 개최",https://n.news.naver.com/article/015/0005325469
SBS,세계,2026-08-27 14:03,중 티베트 산사태 3명 사망·실종 558명으로 늘어…외국인 260명,https://n.news.naver.com/article/055/0001383890
매일경제,생활/문화,2026-08-27 14:02,자동차모빌리티안전학회 세미나 “광주·전남을 AI 자율주행 실증도시로”,https://n.news.naver.com/article/009/0005726575
한국경제,사회,2026-08-27 14:02,"[속보] 홍원식 前남양유업 회장, 443억원 퇴직금 소송 1심서 패소",https://n.news.naver.com/article/015/0005325467
한국경제,경제,2026-08-27 14:02,3기 신도시 민간분양 본격화…계양 카이브 유보라 1110가구,https://n.news.naver.com/article/015/0005325468
매일경제,정치,2026-08-27 14:01,시장·군수·구청장 초청 오찬 간담회 참석한 이재명 대통령,https://n.news.naver.com/article/009/0005726573
한국경제,경제,2026-08-27 14:01,"세일즈포스, 깜짝실적·앤트로픽 투자에 시간외 13% 폭등",https://n.news.naver.com/article/015/0005325465
한국경제,사회,2026-08-27 14:00,"""경찰에 수사권 다 주면 절대 안 돼""…李 대통령 발언 재조명",https://n.news.naver.com/article/015/0005325464
SBS,세계,2026-08-27 13:58,"""비 한 방울 안 왔는데 네팔 대홍수""…무서운 히말라야 기후변화",https://n.news.naver.com/article/055/0001383889
매일경제,사회,2026-08-27 13:54,[부음] 유영훈 씨(매경AX DM전략국 AI데이터부장직대) 조모상,https://n.news.naver.com/article/009/0005726570
매일경제,생활/문화,2026-08-27 13:52,"“카페에서 마라를?”…메가MGC커피, ‘중식마녀 마라크림 새우토스트’ 선봬",https://n.news.naver.com/article/009/0005726569
한국경제,사회,2026-08-27 13:52,"성인보다 재범률 3배 높은 소년…법무부, 소년 보호관찰 전담기관 설치 길 열었다",https://n.news.naver.com/article/015/0005325463
한국경제,정치,2026-08-27 13:51,"與 김한규 ""조작기소특검법, 바로 처리 안돼…여론 우호적이지 않아""",https://n.news.naver.com/article/015/0005325462
한국경제,정치,2026-08-27 13:50,"李 대통령, 차기 불출마 입장 밝혀야 63% [NBS]",https://n.news.naver.com/article/015/0005325461
SBS,세계,2026-08-27 13:50,"네팔 대홍수 외국인 실종 왜 많나…""힌두교 순례, 트레킹 관문""",https://n.news.naver.com/article/055/0001383888
매일경제,생활/문화,2026-08-27 13:49,대체 얼마 벌길래…아이유 남동생 “누나보다 돈 많이 버는 게 소원”,https://n.news.naver.com/article/009/0005726565
매일경제,생활/문화,2026-08-27 13:49,"SSG닷컴, 패션·라이프스타일 부문 인적분할…‘신세계몰’ 신설",https://n.news.naver.com/article/009/0005726566
SBS,사회,2026-08-27 13:49,경찰서 여자 화장실서 실종 허위종결 경찰관 DNA 검출,https://n.news.naver.com/article/055/0001383887
SBS,세계,2026-08-27 13:47,[현장영상] 대피하는데 '3초' 만에 덮치더니…네팔 홍수 '아비규환'의 순간,https://n.news.naver.com/article/055/0001383886
매일경제,생활/문화|세계,2026-08-27 13:45,"“누워만 있어도 벌크업된다고?”…中, 스스로 운동하는 근육 이식체 연구",https://n.news.naver.com/article/009/0005726564
SBS,사회,2026-08-27 13:45,'종합특검 기소' 조성현·홍장원 재판 내달부터 시작,https://n.news.naver.com/article/055/0001383885
한국경제,경제,2026-08-27 13:44,"한솔홈데코, 합판 강마루 '울트라' 리뉴얼…20개 패턴으로 확대",https://n.news.naver.com/article/015/0005325459
매일경제,정치,2026-08-27 13:43,국민의힘 “李 지지율 30%대 추락…무능정권 처참한 성적표”,https://n.news.naver.com/article/009/0005726562
한국경제,경제,2026-08-27 13:43,"SSG닷컴, 신세계몰 각자 길 간다…인적분할 예고",https://n.news.naver.com/article/015/0005325458
SBS,사회,2026-08-27 13:43,중국산 배추김치 등 포름알데히드 검사…82건 모두 불검출,https://n.news.naver.com/article/055/0001383884
매일경제,세계,2026-08-27 13:41,‘물방울 무늬 호박’ 日 예술가 쿠사마 야요이 별세…향년 97세,https://n.news.naver.com/article/009/0005726560
매일경제,세계,2026-08-27 13:41,"“전세계인들, 미국 보단 중국 좋아한다”…누가 호언장담 했나 봤더니",https://n.news.naver.com/article/009/0005726561
한국경제,IT/과학,2026-08-27 13:41,"""AI가 국방 킬스위치 될 수도""…해외 기술 의존의 역설 '경고'",https://n.news.naver.com/article/015/0005325457
SBS,사회,2026-08-27 13:41,"'조국 아들 명예훼손' 김세의 측, 법정서 ""전부 부인""",https://n.news.naver.com/article/055/0001383883
SBS,사회,2026-08-27 13:38,'대장동 분양 특혜' 박영수 전 특검 딸 재판 시작…혐의 부인,https://n.news.naver.com/article/055/0001383882
한국경제,정치,2026-08-27 13:33,"벤치마크 '1등' 모티프 탈락…정부, 독파모 추가 점수 공개 여부 논의",https://n.news.naver.com/article/015/0005325454
SBS,사회,2026-08-27 13:31,"권익위, 공공재정 부정수급 52만 건 전수조사…작년 1천296억",https://n.news.naver.com/article/055/0001383881
SBS,사회,2026-08-27 13:29,공공정보시스템 등급 전면 재분류…정부24·112 등 73개 '국가 핵심',https://n.news.naver.com/article/055/0001383880
매일경제,정치,2026-08-27 13:26,"박선원, “최민희와의 러브샷, 김민석이 제안”",https://n.news.naver.com/article/009/0005726557
SBS,사회,2026-08-27 13:26,"작년 출산율 가장 낮은 서울, 출생아 증가율은 가장 높았다",https://n.news.naver.com/article/055/0001383879
SBS,사회,2026-08-27 13:24,"가을밤 수놓을 화려한 불꽃쇼…한화, 내달 5일 여의도 불꽃축제",https://n.news.naver.com/article/055/0001383878
SBS,사회,2026-08-27 13:22,서울시 기후동행패스 9월 1일 출시…신규카드 무상교환 이벤트,https://n.news.naver.com/article/055/0001383877
한국경제,사회,2026-08-27 13:19,"추미애, 삼성·SK·애플 불러모아 ""친환경 반도체 표준 만들겠다""",https://n.news.naver.com/article/015/0005325452
SBS,사회,2026-08-27 13:18,"오세훈, 시의회서 ""공원→주거용, 세계 어느 시장도 동의 안 할 것""",https://n.news.naver.com/article/055/0001383875
한국경제,생활/문화,2026-08-27 13:16,亞 현대미술의 여왕…'물방울 그림 거장' 쿠사마 야요이 별세,https://n.news.naver.com/article/015/0005325449
SBS,사회,2026-08-27 13:16,서울 올해 제2회 검정고시 4천439명 합격…합격률 90.9%,https://n.news.naver.com/article/055/0001383874
매일경제,IT/과학,2026-08-27 13:15,"SKT, 보안 특화 AI 모델 도전…업스테이지·안랩 등 총출동",https://n.news.naver.com/article/009/0005726555
매일경제,IT/과학,2026-08-27 13:13,네이버·LG 보안 동맹...사이버보안 특화 AI 구축 나서,https://n.news.naver.com/article/009/0005726554
매일경제,IT/과학,2026-08-27 13:11,"‘벤치마크 1위’ 했는데 ‘독파모’ 탈락한 모티프, 이의 제기 신청",https://n.news.naver.com/article/009/0005726552
매일경제,IT/과학,2026-08-27 13:11,“게임스컴에서 큰 영감...신작 출시에 참고할 것”,https://n.news.naver.com/article/009/0005726553
한국경제,사회,2026-08-27 13:07,"""정말 잘못했다""…3000만원 챙긴 장윤정 모친 결국 눈물",https://n.news.naver.com/article/015/0005325448
SBS,생활/문화,2026-08-27 12:46,[날씨] '수증기 유입' 남부 중심 비…토요일엔 전국에 비,https://n.news.naver.com/article/055/0001383873
SBS,세계,2026-08-27 12:44,'컨트리음악 여왕' 돌리 파튼 별세…미국 전역 추모 물결,https://n.news.naver.com/article/055/0001383872
SBS,생활/문화,2026-08-27 12:42,'경주기행' '오크 스트리트의 마지막 날'…금주 개봉 영화,https://n.news.naver.com/article/055/0001383871
SBS,사회,2026-08-27 12:40,"하남시, 경기도 최초 '장애 아동 물놀이 체험의 날' 운영",https://n.news.naver.com/article/055/0001383870
한국경제,사회,2026-08-27 12:34,"새롭게 단장한 충주역사, 다음달 4일 문 연다",https://n.news.naver.com/article/015/0005325443
한국경제,사회,2026-08-27 12:29,"장미란씨와 통화했다는 그 시간, 부검 결과는 '사망 추정'",https://n.news.naver.com/article/015/0005325442
SBS,정치,2026-08-27 12:26,"민주당 김영진 ""레버리지 도입한 사람들 책임져야…그냥 못 넘어간다""",https://n.news.naver.com/article/055/0001383866
SBS,경제,2026-08-27 12:24,기준금리 2회 연속 올려 '연 3%'…성장률 3.3%로 상향,https://n.news.naver.com/article/055/0001383865
SBS,정치,2026-08-27 12:14,"국민의힘, 서울시장 등 10곳 선거무효소송 제기",https://n.news.naver.com/article/055/0001383862
SBS,정치,2026-08-27 12:12,"이 대통령, 긴급점검회의 주재…신속대응팀 현지로 출발",https://n.news.naver.com/article/055/0001383861
매일경제,IT/과학,2026-08-27 12:11,[콘텐츠 핫&뉴] ‘페이탈 클로’ 스팀 정식 출시,https://n.news.naver.com/article/009/0005726548
SBS,세계,2026-08-27 12:09,거대 급류 피할 새도 없이 덮쳤다…한국인 9명 연락두절,https://n.news.naver.com/article/055/0001383860
매일경제,IT/과학,2026-08-27 12:06,‘네온 어비스2’ PC 정식 출시 기대감 ‘up’…이용자 ‘소통’ 강화,https://n.news.naver.com/article/009/0005726547
매일경제,생활/문화,2026-08-27 12:01,"심야에는 스쿨존 ‘30㎞’ 완화…경찰, 시간제 속도제한 확대",https://n.news.naver.com/article/009/0005726545
한국경제,사회|생활/문화,2026-08-27 12:01,고기 냄새 잘 잡는 섬유탈취제 따로 있었네…시중 제품 8종 비교해보니,https://n.news.naver.com/article/015/0005325438
한국경제,사회,2026-08-27 12:01,'38톤 석탄' 실은 덤프트럭 넘어져 노동자 사망…원청 대표는 무죄,https://n.news.naver.com/article/015/0005325440
한국경제,생활/문화,2026-08-27 11:59,"브루노 마스, 또 한국 온다…내년 5월 고양서 4회 공연",https://n.news.naver.com/article/015/0005325432
SBS,세계,2026-08-27 11:58,"""비 한방울 안 왔는데 네팔 대홍수""…무서운 히말라야 기후변화",https://n.news.naver.com/article/055/0001383857
SBS,세계,2026-08-27 11:58,"참혹했던 네팔 홍수 상황…""급류에 떠내려가다 나무에 걸려 살아""",https://n.news.naver.com/article/055/0001383858
매일경제,생활/문화,2026-08-27 11:48,"“씨라이언6 DM-i 인도 개시”…BYD코리아, 1호차 GS글로벌에 전달",https://n.news.naver.com/article/009/0005726542
한국경제,세계,2026-08-27 11:47,[속보] 네팔 접경 中티베트도 대규모 피해…3명 사망·558명 실종,https://n.news.naver.com/article/015/0005325425
매일경제,정치,2026-08-27 11:46,정부가 먼저 낮춘 전기료…민형배 ‘100원 전력’ 공약 탄력받나,https://n.news.naver.com/article/009/0005726541
SBS,세계,2026-08-27 11:46,"[바로이뉴스] ""신속 구조되도록 최선""…'한국인 실종' 네팔 홍수에 정부 신속대응팀 파견",https://n.news.naver.com/article/055/0001383856
